Severity,Temperature_C,Wind_Speed_kmh,Visibility_km,Precipitation_mm,Humidity_pct,Pressure_hPa,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity,Country
1,28.8,1.7,12.5,0.0,53.9,1016.32,80,Clear,City Street,21,Saturday,6,"Hubballi, Karnataka",0,1,0,0,0,India
3,36.3,3.9,12.8,0.0,59.6,1015.05,80,Clear,City Street,22,Tuesday,9,"Mysuru, Karnataka",1,0,0,1,0,India
1,25.3,3.2,9.1,0.0,78.2,1001.72,40,Clear,Ring Road,10,Tuesday,9,"Mangaluru, Karnataka",1,1,1,0,0,India
1,30.4,8.8,13.3,0.0,65.8,1007.29,50,Clear,State Highway,21,Monday,10,"Bengaluru, Karnataka",1,1,1,0,0,India
3,26.7,3.6,11.6,27.26,64.3,1007.36,50,Thunderstorm,City Street,14,Tuesday,2,"Mysuru, Karnataka",1,0,0,0,1,India
3,34.9,9.5,10.0,15.48,54.7,1007.02,80,Rain,National Highway,8,Thursday,6,"Bengaluru, Karnataka",0,1,0,0,0,India
3,27.0,4.1,12.7,4.14,53.6,1016.64,50,Heavy Rain,National Highway,17,Tuesday,1,"Hubballi, Karnataka",0,0,0,0,0,India
3,32.3,0.0,12.3,0.0,50.5,1000.94,50,Fog,National Highway,16,Friday,11,"Belagavi, Karnataka",1,0,0,0,0,India
1,22.6,5.4,6.9,0.0,57.4,1011.95,50,Clear,State Highway,23,Sunday,3,"Belagavi, Karnataka",0,1,1,0,1,India
1,25.9,11.2,14.5,0.0,63.1,1013.72,50,Clear,National Highway,8,Tuesday,1,"Mangaluru, Karnataka",0,0,0,0,0,India
1,27.6,17.8,11.0,0.0,70.3,1006.49,30,Clear,State Highway,16,Sunday,9,"Bengaluru, Karnataka",0,0,0,0,1,India
1,34.3,0.3,14.1,6.66,52.7,1012.52,50,Rain,City Street,4,Sunday,3,"Mangaluru, Karnataka",0,0,0,0,0,India
1,17.0,3.6,10.2,0.0,76.3,1012.21,50,Cloudy,State Highway,6,Wednesday,5,"Bengaluru, Karnataka",0,1,0,0,0,India
3,26.3,50.0,10.7,0.0,51.4,1008.64,30,Clear,City Street,0,Thursday,8,"Mysuru, Karnataka",0,0,0,0,0,India
1,26.2,3.6,11.2,0.0,76.5,1015.43,50,Clear,State Highway,23,Friday,6,"Mysuru, Karnataka",0,0,0,0,1,India
2,17.6,18.0,11.6,0.0,52.0,1007.28,50,Cloudy,National Highway,18,Saturday,4,"Mangaluru, Karnataka",0,0,0,0,0,India
1,25.7,8.5,14.6,0.0,95.3,1015.45,40,Cloudy,National Highway,18,Tuesday,12,"Belagavi, Karnataka",0,0,0,0,1,India
3,20.3,1.6,11.4,2.56,74.7,1010.66,40,Heavy Rain,National Highway,13,Friday,9,"Hubballi, Karnataka",0,0,0,0,0,India
3,16.3,12.4,9.9,0.0,77.6,1008.44,100,Clear,National Highway,9,Friday,7,"Belagavi, Karnataka",0,0,1,0,0,India
4,26.7,40.7,13.0,0.0,62.4,1008.88,40,Fog,City Street,7,Wednesday,10,"Mangaluru, Karnataka",0,1,1,0,1,India
2,26.5,26.1,11.3,0.0,74.1,1003.06,50,Cloudy,City Street,9,Saturday,2,"Hubballi, Karnataka",0,1,0,0,0,India
1,26.8,14.1,15.0,10.99,46.2,1008.19,40,Rain,State Highway,10,Friday,9,"Bengaluru, Karnataka",0,0,1,1,1,India
4,29.3,8.6,10.9,0.0,50.4,1004.39,60,Fog,State Highway,17,Thursday,7,"Belagavi, Karnataka",0,1,1,0,0,India
4,23.6,4.6,13.7,0.0,60.4,1011.32,60,Fog,City Street,14,Tuesday,2,"Mangaluru, Karnataka",1,1,1,1,0,India
4,37.0,5.3,12.6,0.0,87.8,1014.5,100,Clear,National Highway,5,Sunday,5,"Bengaluru, Karnataka",0,0,0,0,0,India
2,27.8,5.1,3.9,0.0,80.1,1012.28,50,Clear,National Highway,0,Monday,9,"Belagavi, Karnataka",1,1,1,1,0,India
3,34.4,30.6,7.8,0.0,31.5,1006.43,60,Cloudy,City Street,6,Friday,12,"Belagavi, Karnataka",0,0,1,0,1,India
1,19.6,2.8,8.7,0.0,50.2,1008.67,50,Cloudy,City Street,11,Monday,7,"Belagavi, Karnataka",0,1,1,0,0,India
2,23.8,5.7,5.5,0.0,63.7,1011.38,40,Cloudy,City Street,21,Tuesday,8,"Mysuru, Karnataka",1,1,0,0,0,India
3,31.4,6.8,8.8,0.0,83.8,1011.65,80,Fog,City Street,16,Friday,10,"Belagavi, Karnataka",1,1,1,0,0,India
1,26.9,6.3,5.9,0.0,68.7,1018.19,50,Clear,National Highway,18,Wednesday,6,"Belagavi, Karnataka",1,0,0,0,0,India
4,22.6,0.1,6.7,0.0,26.9,1013.12,50,Cloudy,State Highway,12,Sunday,6,"Hubballi, Karnataka",0,0,1,0,1,India
2,18.8,3.8,10.7,0.0,47.4,1010.74,100,Clear,National Highway,10,Thursday,4,"Mysuru, Karnataka",0,0,0,0,0,India
4,31.7,8.3,15.0,3.44,75.8,1010.52,100,Heavy Rain,City Street,6,Wednesday,10,"Mysuru, Karnataka",0,0,0,0,1,India
4,31.3,17.2,5.9,9.79,68.1,1008.26,50,Thunderstorm,Rural Road,20,Sunday,5,"Mangaluru, Karnataka",0,0,0,0,0,India
2,29.2,10.1,6.4,0.0,67.0,1010.0,30,Cloudy,State Highway,18,Tuesday,5,"Hubballi, Karnataka",0,1,0,0,0,India
1,25.5,5.8,8.4,0.0,81.7,1013.59,30,Clear,National Highway,7,Wednesday,5,"Hubballi, Karnataka",1,0,0,0,0,India
2,22.4,13.1,9.6,2.68,59.8,1006.47,60,Rain,State Highway,13,Saturday,11,"Mysuru, Karnataka",1,1,0,0,1,India
2,27.7,13.2,5.4,0.0,75.5,1012.05,80,Cloudy,National Highway,13,Saturday,3,"Mysuru, Karnataka",0,0,0,1,1,India
2,21.4,3.4,7.9,0.0,89.6,1009.46,80,Clear,State Highway,15,Friday,10,"Mangaluru, Karnataka",1,0,0,0,0,India
3,24.2,1.3,7.6,3.54,68.4,1018.59,100,Heavy Rain,City Street,21,Tuesday,10,"Hubballi, Karnataka",1,0,0,1,1,India
4,34.3,19.5,11.0,9.91,51.6,1011.48,80,Thunderstorm,Ring Road,14,Thursday,9,"Hubballi, Karnataka",0,0,0,0,0,India
2,18.7,9.1,11.3,0.0,58.6,1011.64,80,Cloudy,State Highway,14,Friday,4,"Belagavi, Karnataka",1,1,0,0,0,India
4,31.4,2.3,9.5,0.0,51.5,1005.72,80,Cloudy,National Highway,4,Wednesday,12,"Hubballi, Karnataka",0,1,0,0,0,India
4,35.5,3.6,8.9,0.0,31.4,1017.32,80,Clear,National Highway,4,Sunday,3,"Hubballi, Karnataka",1,1,0,1,0,India
1,32.1,17.5,7.9,0.0,53.1,1012.53,50,Cloudy,National Highway,7,Tuesday,4,"Hubballi, Karnataka",0,1,0,0,0,India
3,30.0,12.7,10.2,0.0,74.5,1016.82,50,Cloudy,National Highway,2,Tuesday,5,"Hubballi, Karnataka",1,1,0,1,0,India
3,25.7,34.8,7.1,0.0,65.1,1009.08,50,Clear,City Street,17,Wednesday,8,"Belagavi, Karnataka",1,0,1,0,0,India
1,24.8,7.5,14.6,0.0,85.4,1009.99,40,Clear,National Highway,17,Monday,11,"Bengaluru, Karnataka",1,1,0,1,0,India
2,16.8,0.6,5.5,0.0,67.2,1003.15,50,Clear,Ring Road,6,Thursday,5,"Belagavi, Karnataka",1,1,0,0,0,India
3,28.2,14.5,8.0,0.0,78.3,1019.22,100,Clear,City Street,19,Monday,6,"Mysuru, Karnataka",1,0,1,0,0,India
3,26.0,3.5,12.6,0.0,38.6,1011.85,120,Cloudy,City Street,7,Monday,12,"Mangaluru, Karnataka",0,0,0,0,1,India
1,24.5,4.7,8.8,0.0,58.4,1019.28,40,Cloudy,State Highway,9,Tuesday,8,"Belagavi, Karnataka",1,1,0,0,0,India
1,27.9,2.6,12.0,0.0,61.0,1008.25,60,Cloudy,City Street,8,Monday,8,"Hubballi, Karnataka",1,0,1,0,0,India
2,28.3,4.4,15.0,0.0,52.6,1012.36,120,Clear,State Highway,10,Monday,3,"Hubballi, Karnataka",1,0,0,0,0,India
4,24.8,21.2,12.5,0.0,87.9,1014.96,40,Cloudy,State Highway,8,Thursday,8,"Mysuru, Karnataka",0,1,0,0,1,India
4,36.1,10.3,6.4,3.67,36.1,1011.65,80,Rain,State Highway,13,Friday,11,"Mysuru, Karnataka",0,0,1,1,1,India
1,31.7,1.4,6.5,0.0,63.3,1008.34,40,Cloudy,Ring Road,11,Sunday,9,"Hubballi, Karnataka",1,1,1,1,1,India
3,32.5,10.6,9.4,3.56,82.0,1007.63,50,Thunderstorm,State Highway,23,Monday,8,"Mysuru, Karnataka",1,1,0,0,0,India
4,27.5,12.0,11.3,0.0,76.5,1008.26,100,Cloudy,State Highway,4,Monday,9,"Mangaluru, Karnataka",0,0,0,0,0,India
1,30.6,25.9,13.6,0.0,59.3,1023.35,30,Cloudy,State Highway,6,Wednesday,7,"Mangaluru, Karnataka",1,1,0,0,0,India
2,23.5,23.6,7.6,0.0,51.5,1006.89,50,Clear,National Highway,4,Wednesday,5,"Bengaluru, Karnataka",0,1,1,1,1,India
1,31.3,0.8,8.5,0.0,81.4,1000.07,50,Cloudy,National Highway,15,Thursday,2,"Mangaluru, Karnataka",1,1,0,0,0,India
4,27.0,24.2,9.2,0.74,57.2,1010.19,100,Heavy Rain,National Highway,4,Tuesday,4,"Mysuru, Karnataka",1,1,0,0,0,India
3,22.9,0.6,9.2,0.0,52.5,1010.12,50,Fog,City Street,19,Thursday,7,"Mangaluru, Karnataka",0,0,0,0,1,India
4,27.9,2.0,14.5,4.35,80.0,1008.43,100,Thunderstorm,State Highway,13,Saturday,6,"Bengaluru, Karnataka",1,1,0,0,0,India
1,26.5,1.4,9.7,0.0,69.6,1006.9,50,Clear,City Street,13,Thursday,12,"Mangaluru, Karnataka",0,0,1,0,1,India
1,39.6,2.4,10.5,0.0,59.7,1008.63,50,Cloudy,City Street,14,Friday,12,"Mysuru, Karnataka",0,1,0,0,0,India
1,30.2,19.5,12.7,0.0,69.9,1003.4,30,Cloudy,National Highway,7,Friday,11,"Bengaluru, Karnataka",1,1,0,0,0,India
3,35.9,13.9,14.8,0.0,71.7,1018.89,120,Cloudy,City Street,7,Saturday,7,"Belagavi, Karnataka",0,1,1,0,1,India
1,33.7,13.9,9.9,0.0,64.2,1011.23,40,Clear,City Street,9,Monday,5,"Mysuru, Karnataka",1,1,0,0,0,India
4,28.2,30.6,13.8,12.97,67.3,1010.59,100,Heavy Rain,City Street,15,Monday,10,"Belagavi, Karnataka",1,0,0,1,1,India
3,25.8,6.0,15.0,0.0,32.6,1015.26,50,Fog,City Street,7,Saturday,7,"Mangaluru, Karnataka",1,1,0,0,0,India
1,19.3,0.0,9.7,0.0,63.4,1023.55,40,Cloudy,City Street,6,Saturday,4,"Bengaluru, Karnataka",0,1,0,0,0,India
2,23.6,12.3,8.3,0.0,55.4,1007.99,50,Clear,National Highway,22,Monday,10,"Mysuru, Karnataka",0,0,1,0,0,India
2,31.3,24.3,15.0,0.0,53.0,1011.53,50,Clear,City Street,1,Monday,8,"Bengaluru, Karnataka",0,0,1,1,0,India
4,26.5,44.9,13.4,0.0,54.7,1014.01,120,Cloudy,State Highway,18,Saturday,7,"Hubballi, Karnataka",0,1,0,1,0,India
2,29.9,5.4,10.0,0.0,57.6,1013.46,60,Clear,City Street,18,Sunday,8,"Hubballi, Karnataka",0,1,1,0,0,India
2,17.8,20.7,11.9,0.0,60.5,1014.52,40,Fog,National Highway,9,Thursday,2,"Mangaluru, Karnataka",0,0,0,1,0,India
2,30.3,22.7,6.9,0.0,67.5,1014.59,50,Cloudy,City Street,6,Thursday,6,"Hubballi, Karnataka",0,0,0,0,0,India
1,33.5,1.9,13.3,0.0,54.0,1007.94,60,Cloudy,State Highway,6,Tuesday,6,"Belagavi, Karnataka",1,0,0,0,0,India
2,19.1,12.0,4.6,0.0,72.8,1015.98,50,Cloudy,City Street,17,Monday,2,"Mangaluru, Karnataka",0,0,1,1,0,India
2,29.9,2.3,13.2,0.0,76.0,1009.44,100,Clear,City Street,16,Tuesday,8,"Bengaluru, Karnataka",0,1,1,0,0,India
4,34.7,7.1,7.8,0.0,75.9,1011.4,40,Fog,Rural Road,18,Sunday,5,"Bengaluru, Karnataka",0,1,1,0,0,India
3,36.4,25.4,5.0,0.0,79.0,1013.07,30,Cloudy,City Street,21,Friday,1,"Bengaluru, Karnataka",1,1,0,1,1,India
4,25.5,18.7,4.0,1.36,56.5,1006.44,60,Thunderstorm,National Highway,17,Monday,6,"Mangaluru, Karnataka",1,1,0,0,1,India
2,31.9,10.1,8.6,0.0,60.9,1012.17,60,Cloudy,Rural Road,7,Monday,12,"Belagavi, Karnataka",0,1,0,0,1,India
4,35.1,19.8,12.1,9.22,68.7,1013.1,80,Rain,City Street,8,Friday,11,"Bengaluru, Karnataka",0,1,1,0,0,India
1,30.0,2.0,5.8,0.0,58.6,1000.53,40,Clear,City Street,19,Wednesday,7,"Hubballi, Karnataka",0,1,0,0,0,India
1,34.4,2.6,6.3,0.0,47.6,1017.01,40,Cloudy,Ring Road,7,Sunday,3,"Mysuru, Karnataka",1,1,0,0,0,India
3,27.8,2.8,8.5,2.49,57.5,1005.91,80,Rain,National Highway,5,Thursday,6,"Mysuru, Karnataka",0,0,0,0,0,India
1,30.0,18.0,12.4,35.07,89.5,1011.37,50,Rain,National Highway,17,Wednesday,9,"Hubballi, Karnataka",0,0,0,1,0,India
1,24.9,26.6,12.8,33.54,53.9,1017.65,60,Rain,City Street,11,Tuesday,1,"Belagavi, Karnataka",0,0,0,0,0,India
2,27.2,9.9,10.4,0.0,53.1,1013.27,40,Clear,City Street,21,Friday,8,"Belagavi, Karnataka",1,1,0,0,1,India
4,30.2,38.0,13.0,7.26,56.8,1015.2,80,Thunderstorm,State Highway,16,Thursday,9,"Belagavi, Karnataka",0,1,0,0,1,India
4,24.5,15.6,12.1,44.46,73.4,1015.55,120,Thunderstorm,City Street,5,Friday,8,"Hubballi, Karnataka",0,0,0,0,0,India
4,26.9,10.0,8.7,0.0,70.2,1007.54,120,Clear,State Highway,21,Thursday,6,"Mangaluru, Karnataka",0,0,0,1,0,India
3,31.8,11.3,12.7,0.0,75.6,1004.82,50,Fog,City Street,8,Sunday,10,"Mangaluru, Karnataka",1,1,0,0,1,India
3,38.3,22.7,6.1,0.0,100.0,1012.08,40,Clear,City Street,10,Monday,6,"Mysuru, Karnataka",0,1,1,0,1,India
1,17.8,1.1,11.5,0.0,77.3,1013.56,40,Cloudy,National Highway,11,Friday,4,"Mangaluru, Karnataka",0,1,0,0,1,India
3,37.9,2.2,6.5,0.0,78.5,1015.52,40,Clear,City Street,4,Wednesday,3,"Bengaluru, Karnataka",0,1,1,0,1,India
4,26.7,3.7,10.4,0.69,100.0,1013.9,60,Thunderstorm,City Street,13,Saturday,5,"Bengaluru, Karnataka",1,0,0,1,0,India
2,32.8,27.0,13.7,0.0,72.3,1007.54,50,Clear,State Highway,6,Friday,10,"Bengaluru, Karnataka",0,1,0,0,0,India
2,33.8,34.8,10.6,0.0,59.1,1014.4,50,Cloudy,State Highway,11,Wednesday,5,"Bengaluru, Karnataka",0,1,0,0,1,India
1,35.8,5.3,10.0,0.0,60.5,999.49,50,Cloudy,National Highway,10,Wednesday,9,"Belagavi, Karnataka",0,0,0,0,0,India
3,24.4,30.9,10.7,0.0,80.9,1016.36,60,Clear,City Street,18,Monday,7,"Hubballi, Karnataka",0,1,1,1,1,India
1,26.9,9.5,12.0,0.0,46.2,1005.55,80,Cloudy,State Highway,18,Sunday,5,"Mangaluru, Karnataka",1,1,0,0,0,India
1,27.7,7.7,15.0,0.0,35.8,1005.45,30,Clear,State Highway,7,Friday,10,"Bengaluru, Karnataka",0,0,1,0,0,India
3,26.2,21.5,12.0,8.05,52.7,1022.44,100,Rain,State Highway,10,Monday,10,"Mysuru, Karnataka",0,0,1,0,0,India
3,34.6,9.5,8.5,8.28,77.3,1010.29,50,Thunderstorm,State Highway,10,Thursday,8,"Bengaluru, Karnataka",0,0,0,0,0,India
1,27.6,7.3,9.4,7.43,73.9,1008.72,40,Rain,City Street,7,Sunday,5,"Hubballi, Karnataka",0,1,0,0,0,India
4,19.9,0.2,7.3,1.34,62.6,1004.23,120,Heavy Rain,City Street,18,Monday,4,"Hubballi, Karnataka",0,1,0,0,0,India
1,24.8,0.2,6.3,0.0,81.0,1012.21,40,Clear,State Highway,17,Saturday,5,"Bengaluru, Karnataka",0,1,0,0,0,India
2,20.1,11.9,2.7,0.0,74.1,1013.97,50,Clear,City Street,7,Friday,7,"Bengaluru, Karnataka",1,0,1,0,0,India
3,26.9,0.9,8.6,0.0,70.2,1008.24,100,Cloudy,City Street,10,Wednesday,4,"Hubballi, Karnataka",0,1,0,1,0,India
1,31.4,16.0,5.8,0.0,64.7,999.26,50,Clear,State Highway,6,Tuesday,5,"Belagavi, Karnataka",0,1,0,0,1,India
4,24.7,11.7,10.3,0.0,78.4,1018.13,100,Fog,National Highway,15,Friday,3,"Belagavi, Karnataka",0,0,0,0,0,India
1,26.0,7.3,8.5,0.0,76.3,1008.56,40,Clear,Rural Road,6,Wednesday,5,"Mangaluru, Karnataka",0,0,1,0,1,India
3,26.6,14.8,6.7,0.0,60.9,1008.44,50,Fog,City Street,23,Tuesday,4,"Belagavi, Karnataka",1,1,0,0,1,India
3,28.7,50.0,3.7,0.0,77.2,1009.82,30,Clear,City Street,18,Saturday,7,"Mysuru, Karnataka",1,1,0,0,1,India
3,30.6,3.4,9.0,27.61,55.2,1005.97,50,Rain,National Highway,11,Sunday,6,"Mysuru, Karnataka",0,0,0,0,1,India
1,32.0,9.8,4.7,0.0,68.5,1016.37,30,Clear,City Street,14,Thursday,3,"Bengaluru, Karnataka",1,1,0,0,0,India
1,39.3,22.2,12.1,0.0,71.0,1013.63,50,Clear,City Street,21,Monday,10,"Belagavi, Karnataka",0,1,0,0,0,India
1,28.6,0.2,10.8,11.56,60.0,1012.44,60,Rain,City Street,14,Monday,1,"Bengaluru, Karnataka",0,1,1,0,0,India
2,31.7,2.7,9.3,0.0,67.0,1021.56,60,Clear,Ring Road,7,Saturday,3,"Hubballi, Karnataka",1,1,0,0,0,India
1,20.1,8.8,14.4,1.45,74.1,1006.51,50,Rain,Ring Road,10,Sunday,3,"Mysuru, Karnataka",0,1,0,0,0,India
1,26.1,9.6,10.0,0.0,48.8,1016.38,30,Cloudy,Rural Road,19,Monday,1,"Mangaluru, Karnataka",0,0,0,0,1,India
2,26.6,1.1,11.2,0.0,67.8,998.88,40,Clear,National Highway,16,Tuesday,4,"Belagavi, Karnataka",1,1,1,1,0,India
3,22.9,6.3,12.1,0.0,98.2,1013.22,40,Fog,Rural Road,16,Sunday,6,"Mysuru, Karnataka",1,1,0,0,1,India
1,25.3,8.8,8.4,0.0,52.6,1021.29,30,Cloudy,National Highway,19,Thursday,4,"Hubballi, Karnataka",1,0,1,0,1,India
1,27.5,6.6,8.5,1.47,80.4,1004.75,40,Rain,Rural Road,20,Sunday,11,"Belagavi, Karnataka",0,1,1,0,0,India
1,25.5,14.5,10.1,0.0,63.6,1018.22,50,Cloudy,State Highway,21,Wednesday,7,"Mangaluru, Karnataka",0,1,0,1,0,India
3,41.0,17.7,6.0,0.0,82.7,1003.09,40,Cloudy,City Street,5,Tuesday,1,"Hubballi, Karnataka",1,1,1,0,0,India
2,30.6,7.4,15.0,0.0,54.1,1020.39,80,Clear,National Highway,14,Monday,6,"Bengaluru, Karnataka",0,0,0,0,0,India
2,38.0,6.7,10.5,0.0,65.1,1007.7,30,Clear,City Street,17,Thursday,9,"Mangaluru, Karnataka",0,1,0,0,0,India
3,35.5,14.7,9.4,0.0,98.2,1006.3,60,Cloudy,National Highway,17,Thursday,2,"Bengaluru, Karnataka",1,0,0,0,0,India
1,24.8,9.7,15.0,0.0,62.4,1007.32,50,Cloudy,State Highway,15,Thursday,10,"Mangaluru, Karnataka",0,1,0,0,0,India
2,28.2,24.5,6.7,0.0,74.5,1010.16,60,Clear,City Street,7,Thursday,4,"Mysuru, Karnataka",0,1,0,0,1,India
1,25.8,7.9,14.6,0.0,73.9,1009.24,50,Cloudy,City Street,18,Friday,10,"Mangaluru, Karnataka",0,1,1,0,1,India
1,27.2,10.2,12.4,0.0,34.6,1009.74,50,Cloudy,National Highway,17,Thursday,11,"Bengaluru, Karnataka",0,1,0,0,1,India
3,23.1,1.7,13.4,0.0,71.7,1011.58,60,Clear,State Highway,5,Friday,3,"Bengaluru, Karnataka",1,0,0,0,0,India
2,25.8,21.7,9.5,0.0,46.4,1011.2,40,Clear,National Highway,12,Thursday,6,"Mangaluru, Karnataka",0,1,0,0,1,India
1,29.8,6.6,10.2,0.0,74.5,1010.03,50,Cloudy,City Street,7,Sunday,3,"Mysuru, Karnataka",0,0,0,0,1,India
2,29.7,15.2,9.0,0.0,66.8,1007.79,80,Clear,Ring Road,10,Friday,2,"Mysuru, Karnataka",0,1,1,0,1,India
1,29.3,6.7,13.0,0.0,48.3,1012.14,40,Clear,City Street,0,Friday,8,"Belagavi, Karnataka",0,0,0,1,0,India
1,27.7,0.0,11.2,0.0,47.1,1011.88,30,Clear,National Highway,11,Wednesday,1,"Mysuru, Karnataka",1,0,0,0,0,India
4,32.3,6.1,8.3,6.17,63.9,1011.64,60,Thunderstorm,State Highway,14,Tuesday,10,"Belagavi, Karnataka",1,1,0,0,1,India
3,26.7,1.9,8.5,11.12,100.0,1009.99,120,Rain,Ring Road,15,Thursday,11,"Belagavi, Karnataka",0,1,1,0,1,India
1,35.0,6.1,10.0,0.0,89.3,1006.54,50,Clear,National Highway,16,Friday,12,"Hubballi, Karnataka",0,0,1,0,0,India
3,18.8,4.7,9.0,0.0,70.4,1010.37,80,Clear,City Street,19,Monday,8,"Mysuru, Karnataka",1,1,1,0,1,India
1,31.3,2.7,14.3,0.2,72.7,1008.61,50,Rain,State Highway,7,Friday,6,"Belagavi, Karnataka",0,1,0,0,1,India
2,30.4,1.6,12.4,0.0,74.0,999.67,40,Cloudy,City Street,6,Friday,11,"Hubballi, Karnataka",0,1,1,0,0,India
1,24.6,15.6,12.4,13.4,57.0,1015.0,50,Rain,Rural Road,19,Saturday,2,"Mysuru, Karnataka",0,0,0,1,0,India
4,26.2,16.9,10.7,0.0,54.6,1011.3,50,Fog,State Highway,7,Sunday,12,"Bengaluru, Karnataka",1,0,1,0,0,India
1,30.3,3.7,7.5,0.0,77.8,1009.9,40,Cloudy,City Street,22,Thursday,2,"Hubballi, Karnataka",0,0,0,0,0,India
1,32.6,8.2,12.1,0.0,56.0,1012.62,50,Clear,City Street,19,Monday,1,"Bengaluru, Karnataka",1,1,0,0,1,India
1,19.3,7.5,3.7,4.67,86.6,1006.23,50,Rain,State Highway,13,Friday,2,"Mysuru, Karnataka",0,1,0,1,0,India
4,31.1,5.3,10.5,6.25,44.7,1016.8,80,Thunderstorm,State Highway,23,Monday,4,"Hubballi, Karnataka",0,0,1,0,0,India
3,25.7,3.9,7.6,0.0,51.5,1016.03,50,Cloudy,City Street,5,Tuesday,9,"Belagavi, Karnataka",1,0,0,0,0,India
3,33.6,2.5,7.3,0.0,86.2,1004.19,100,Cloudy,National Highway,9,Friday,11,"Mysuru, Karnataka",0,0,1,0,0,India
2,18.8,24.8,8.6,0.0,60.7,1006.84,30,Clear,City Street,16,Tuesday,8,"Bengaluru, Karnataka",0,1,0,0,0,India
2,40.2,21.5,9.7,0.0,63.2,1013.38,40,Clear,National Highway,10,Sunday,9,"Hubballi, Karnataka",0,1,0,0,1,India
1,23.6,6.5,9.9,20.03,74.7,1011.23,30,Rain,National Highway,21,Monday,11,"Mangaluru, Karnataka",0,1,1,0,1,India
4,35.1,15.3,12.4,0.0,82.4,1009.91,60,Fog,State Highway,4,Thursday,11,"Mangaluru, Karnataka",1,1,0,1,0,India
1,27.7,8.3,9.5,0.0,74.1,1012.2,40,Cloudy,National Highway,14,Saturday,1,"Belagavi, Karnataka",0,0,0,0,0,India
1,23.9,1.1,9.7,20.86,69.3,1000.64,50,Rain,State Highway,15,Thursday,6,"Hubballi, Karnataka",0,0,0,0,0,India
2,29.3,20.7,5.8,0.0,77.0,1005.39,60,Clear,State Highway,16,Monday,8,"Hubballi, Karnataka",1,1,0,0,0,India
1,33.1,3.0,6.2,0.0,71.1,1006.99,50,Clear,City Street,8,Friday,10,"Belagavi, Karnataka",0,1,1,1,0,India
1,20.2,14.7,10.9,0.0,81.3,1013.81,30,Cloudy,Ring Road,10,Sunday,12,"Mangaluru, Karnataka",1,1,1,0,0,India
1,31.5,9.0,11.9,0.0,100.0,999.23,80,Clear,City Street,19,Sunday,12,"Mysuru, Karnataka",0,1,0,0,0,India
1,27.9,14.1,9.2,0.0,72.6,1010.91,40,Cloudy,National Highway,7,Saturday,11,"Mysuru, Karnataka",0,0,0,1,0,India
1,30.9,7.6,12.8,0.0,52.1,1008.12,30,Clear,Ring Road,19,Tuesday,4,"Hubballi, Karnataka",0,1,0,0,0,India
2,28.1,14.6,5.8,9.25,80.6,1013.26,60,Rain,State Highway,14,Sunday,12,"Mysuru, Karnataka",0,0,0,0,0,India
1,25.1,0.4,11.2,2.16,62.8,1014.04,30,Rain,State Highway,18,Thursday,6,"Hubballi, Karnataka",0,1,1,0,0,India
2,22.4,0.5,7.4,0.0,70.1,1018.49,60,Cloudy,State Highway,17,Friday,2,"Mangaluru, Karnataka",0,0,0,1,1,India
3,31.4,27.2,7.2,0.0,70.5,1004.13,50,Clear,State Highway,7,Wednesday,9,"Bengaluru, Karnataka",0,0,1,0,0,India
2,31.3,16.6,7.7,0.0,56.3,1005.89,50,Cloudy,Rural Road,14,Tuesday,5,"Hubballi, Karnataka",1,1,0,0,0,India
4,31.3,21.2,9.8,7.74,59.4,1010.24,80,Thunderstorm,State Highway,19,Thursday,12,"Belagavi, Karnataka",1,0,0,0,0,India
1,30.1,7.3,11.3,0.0,30.4,1017.05,30,Cloudy,City Street,12,Wednesday,4,"Belagavi, Karnataka",1,1,1,1,0,India
1,32.7,7.4,11.1,0.0,63.5,1012.19,60,Clear,National Highway,22,Sunday,6,"Bengaluru, Karnataka",0,0,1,0,0,India
2,35.0,9.2,9.1,0.0,73.4,1010.53,60,Clear,City Street,12,Tuesday,11,"Bengaluru, Karnataka",0,1,0,0,1,India
2,18.6,3.4,11.9,0.0,65.2,1016.12,80,Clear,City Street,6,Sunday,9,"Belagavi, Karnataka",1,1,0,1,1,India
1,16.3,15.9,15.0,0.0,58.1,1008.01,50,Clear,State Highway,11,Thursday,2,"Belagavi, Karnataka",1,0,1,0,1,India
1,36.6,21.2,9.6,2.46,70.7,1015.85,40,Rain,City Street,22,Monday,12,"Hubballi, Karnataka",0,0,1,0,1,India
1,21.3,28.5,10.3,7.33,50.9,1018.68,30,Rain,City Street,9,Friday,10,"Hubballi, Karnataka",1,0,0,0,0,India
1,22.6,8.7,8.2,0.0,49.1,1009.23,50,Clear,City Street,19,Monday,11,"Mysuru, Karnataka",0,1,0,0,1,India
1,26.6,6.4,8.8,0.0,72.9,1002.25,60,Clear,City Street,20,Saturday,3,"Belagavi, Karnataka",0,1,1,0,0,India
1,19.7,21.3,13.7,0.0,73.7,1010.73,30,Clear,City Street,10,Wednesday,7,"Belagavi, Karnataka",1,1,0,0,1,India
4,26.1,16.8,13.8,0.0,72.7,1018.22,40,Fog,National Highway,5,Friday,9,"Hubballi, Karnataka",0,0,1,1,1,India
2,23.3,24.2,9.4,0.0,60.5,1012.47,60,Cloudy,City Street,17,Thursday,2,"Hubballi, Karnataka",0,0,1,0,1,India
