Severity,Temperature_F,Wind_Speed_mph,Visibility_mi,Precipitation_in,Humidity_pct,Pressure_in,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity
4,93.8,3.3,5.5,0.14,100.0,29.48,55,Heavy Rain,City Street,7,Monday,12,PA,1,0,1,0,0
4,73.2,2.5,1.7,0.0,55.7,29.89,65,Snow,Highway,20,Thursday,2,IL,0,1,0,0,0
1,49.5,4.4,10.0,0.0,68.5,30.68,35,Clear,State Road,12,Wednesday,9,MI,1,0,0,0,0
2,81.7,2.8,8.2,0.0,72.8,30.2,70,Cloudy,Highway,14,Tuesday,1,OH,0,0,1,0,0
1,57.0,0.8,8.7,0.0,58.2,29.58,70,Cloudy,Highway,16,Tuesday,8,FL,0,0,1,0,0
3,87.1,1.9,4.2,0.0,68.7,29.64,55,Cloudy,State Road,16,Sunday,5,IL,0,0,0,1,0
3,104.2,8.2,4.5,0.71,100.0,29.28,65,Rain,Rural Road,21,Friday,12,PA,0,0,0,0,1
1,80.6,2.0,3.2,0.0,44.9,30.71,35,Clear,State Road,23,Sunday,2,FL,1,1,0,1,0
1,61.9,8.3,10.0,0.51,15.1,29.4,35,Rain,City Street,17,Wednesday,10,FL,0,1,0,0,0
2,74.0,0.8,3.1,0.0,33.9,28.64,65,Clear,Rural Road,9,Tuesday,12,FL,0,0,0,0,0
2,60.3,0.3,10.0,0.0,79.9,29.2,45,Cloudy,State Road,20,Tuesday,4,IL,0,0,0,1,0
4,23.3,15.8,5.0,0.0,50.4,29.93,35,Snow,City Street,3,Thursday,9,IL,0,0,1,0,0
1,46.9,11.4,4.3,0.0,100.0,29.54,45,Cloudy,Rural Road,8,Friday,11,GA,1,0,0,0,0
2,41.0,8.8,7.8,0.0,74.5,29.96,55,Clear,Highway,20,Friday,1,NC,1,1,0,0,0
1,46.5,0.3,5.9,0.0,46.9,30.07,25,Windy,State Road,8,Monday,2,CA,1,1,0,0,0
3,95.9,2.2,8.3,0.0,44.4,29.59,35,Fog,Interstate,8,Tuesday,11,GA,0,0,0,0,0
3,82.4,13.4,5.4,0.02,51.1,29.44,35,Heavy Rain,Interstate,6,Wednesday,4,NC,1,0,0,1,0
3,68.8,1.3,7.1,0.0,18.7,30.36,70,Cloudy,Highway,19,Monday,4,CA,0,1,0,0,0
2,76.2,13.4,5.7,0.0,65.6,30.05,70,Clear,Highway,13,Friday,4,PA,0,0,0,0,0
3,22.2,7.0,10.0,0.01,73.9,28.56,35,Thunderstorm,Highway,16,Monday,5,TX,0,1,0,0,1
1,74.6,10.8,9.5,0.0,40.7,29.13,55,Cloudy,State Road,8,Wednesday,7,NY,0,1,0,0,1
3,78.8,8.3,8.7,0.0,29.0,29.0,45,Snow,State Road,17,Sunday,5,CA,0,1,1,0,1
1,15.2,4.3,10.0,0.0,41.8,29.82,25,Clear,City Street,18,Friday,7,GA,0,0,0,0,0
1,75.3,2.8,8.8,0.0,79.9,30.0,35,Clear,Rural Road,9,Thursday,8,TX,0,0,0,0,1
1,31.5,8.9,8.5,0.0,76.1,29.81,25,Windy,State Road,11,Monday,3,NY,1,1,0,0,0
3,20.6,13.2,7.6,0.0,64.3,29.59,75,Cloudy,Rural Road,7,Monday,5,GA,0,0,0,0,0
3,86.5,0.4,5.9,0.0,92.8,30.41,55,Clear,Highway,22,Friday,1,IL,0,0,1,0,1
1,39.9,3.8,5.9,0.0,26.2,30.06,35,Clear,Highway,16,Wednesday,4,OH,0,1,0,1,1
1,45.7,3.5,8.4,0.0,55.8,29.44,65,Cloudy,City Street,21,Tuesday,3,NC,1,1,0,0,0
1,79.8,6.6,10.0,0.0,71.2,29.48,55,Clear,Highway,9,Wednesday,8,OH,0,1,1,0,0
1,53.9,1.0,9.7,0.0,75.8,29.52,35,Cloudy,State Road,18,Friday,9,GA,0,1,1,0,0
1,56.4,21.7,9.7,0.0,76.1,29.73,55,Cloudy,Rural Road,18,Monday,11,NC,1,1,0,0,1
4,56.0,6.4,4.7,0.27,74.5,29.92,55,Heavy Rain,Highway,17,Sunday,12,IL,0,0,0,0,0
1,67.0,20.6,9.6,0.0,86.4,30.11,45,Cloudy,City Street,22,Sunday,11,PA,0,0,0,0,0
3,55.5,13.6,6.8,0.0,75.2,29.49,75,Windy,State Road,11,Friday,11,TX,0,1,0,0,0
1,62.3,1.7,8.5,0.0,36.9,29.22,25,Clear,Highway,6,Sunday,3,NY,0,1,0,1,0
1,49.9,1.1,9.7,0.0,50.9,30.1,35,Cloudy,City Street,16,Wednesday,5,NY,0,1,0,0,0
2,67.0,15.8,4.5,0.0,26.1,30.31,70,Clear,Rural Road,17,Tuesday,4,TX,0,0,0,0,0
1,66.3,6.1,8.5,0.55,79.9,30.76,45,Rain,State Road,14,Tuesday,8,PA,0,1,0,0,0
1,98.0,0.2,8.7,0.0,83.9,30.1,35,Windy,City Street,7,Thursday,7,MI,0,1,0,0,0
4,52.4,21.8,10.0,0.0,35.6,29.54,45,Snow,Interstate,13,Tuesday,3,OH,0,1,0,0,0
1,56.3,5.1,6.4,0.0,52.4,30.21,35,Cloudy,City Street,9,Tuesday,7,NY,1,1,0,0,0
2,64.8,2.9,7.8,0.0,24.9,29.82,55,Cloudy,Highway,11,Saturday,10,NY,0,0,0,1,1
3,79.3,5.8,8.5,0.0,57.6,29.23,65,Snow,City Street,16,Wednesday,8,GA,0,0,0,0,0
4,38.2,13.8,6.4,0.36,43.5,29.88,65,Thunderstorm,City Street,17,Friday,11,PA,1,1,0,0,0
1,62.1,0.9,6.4,0.0,36.6,30.04,45,Windy,City Street,8,Sunday,12,TX,0,1,1,0,0
3,9.8,3.6,6.3,0.0,59.5,30.62,65,Cloudy,State Road,11,Tuesday,12,IL,0,1,0,0,1
1,54.6,3.1,7.6,0.0,97.6,29.94,75,Windy,Highway,8,Thursday,12,NY,0,1,0,0,0
1,81.5,14.6,10.0,0.0,75.9,29.49,25,Clear,City Street,7,Friday,11,NC,0,1,0,0,0
2,45.5,12.1,7.7,0.0,55.0,28.96,55,Clear,State Road,18,Tuesday,1,PA,0,0,0,0,0
2,63.5,4.1,9.5,0.0,59.0,29.29,55,Clear,City Street,20,Thursday,3,TX,0,1,0,1,0
1,49.4,8.7,8.1,0.0,97.6,29.41,45,Clear,Rural Road,10,Sunday,7,TX,0,1,0,1,1
2,42.8,4.0,7.1,0.03,85.2,30.73,35,Heavy Rain,Rural Road,17,Sunday,2,IL,0,1,0,0,0
2,79.4,6.8,7.9,0.0,53.8,29.8,35,Snow,State Road,20,Friday,8,OH,0,0,0,0,0
4,39.1,37.9,10.0,0.26,70.0,29.86,70,Heavy Rain,State Road,19,Wednesday,12,GA,1,0,0,0,0
1,65.9,6.1,7.8,0.28,40.0,30.45,25,Rain,City Street,7,Tuesday,3,NY,0,0,1,1,0
3,66.2,35.8,7.5,0.0,60.5,30.2,55,Cloudy,City Street,22,Saturday,6,CA,1,0,0,0,0
1,43.0,11.0,7.3,0.63,75.3,29.77,35,Rain,Interstate,10,Friday,2,IL,1,1,0,1,0
1,63.1,1.0,5.0,0.0,80.4,30.47,35,Cloudy,City Street,10,Saturday,2,PA,0,1,0,1,1
3,41.3,12.7,10.0,0.0,47.2,29.56,45,Snow,Highway,4,Saturday,7,MI,0,0,0,0,0
1,70.4,1.4,6.7,0.18,80.0,30.04,45,Rain,City Street,13,Sunday,2,NC,0,0,0,0,0
1,33.7,6.1,10.0,0.46,63.0,29.27,55,Rain,City Street,6,Monday,2,NY,0,1,0,1,1
3,53.2,7.6,8.7,0.0,54.2,30.03,55,Cloudy,City Street,8,Wednesday,3,NY,0,1,0,0,0
3,54.9,17.8,10.0,0.0,98.2,30.41,55,Fog,City Street,9,Thursday,6,TX,0,0,0,0,0
1,82.3,1.9,7.4,0.0,52.8,30.34,35,Clear,Highway,18,Monday,1,TX,0,0,1,0,1
1,62.8,16.7,5.8,0.0,37.8,30.35,35,Cloudy,Highway,20,Monday,3,NY,0,1,0,0,0
3,79.1,21.8,10.0,0.3,46.6,31.34,45,Heavy Rain,State Road,9,Monday,8,PA,0,0,0,0,0
1,71.1,0.7,6.3,0.0,74.5,29.77,25,Cloudy,State Road,19,Friday,6,GA,0,1,0,0,1
4,71.0,17.3,10.0,0.0,40.3,29.45,65,Fog,Highway,19,Friday,1,MI,0,0,0,1,0
1,53.4,2.4,9.7,0.0,76.6,30.13,25,Clear,Rural Road,18,Wednesday,1,NC,1,1,0,0,1
1,80.4,0.7,10.0,0.0,42.9,29.46,35,Cloudy,State Road,6,Tuesday,2,CA,1,1,1,0,0
3,52.9,25.5,5.1,0.0,58.5,29.33,55,Fog,Interstate,17,Tuesday,3,NY,0,1,1,0,0
2,25.4,4.0,10.0,0.0,100.0,29.77,70,Cloudy,Highway,21,Friday,6,FL,1,0,1,0,0
1,55.7,7.8,5.8,0.0,42.3,30.89,35,Cloudy,Highway,16,Wednesday,5,CA,0,0,0,1,1
2,69.1,6.4,0.8,0.0,19.6,30.24,45,Clear,State Road,10,Sunday,7,PA,1,1,0,0,0
1,27.9,1.9,10.0,0.0,87.3,30.09,45,Clear,Highway,13,Friday,5,NC,1,0,1,0,0
3,42.3,8.9,8.0,0.93,32.0,29.06,55,Rain,Interstate,16,Thursday,5,NC,1,0,0,0,0
1,35.4,0.4,10.0,0.0,43.8,29.59,45,Clear,Highway,13,Monday,11,CA,1,1,0,0,1
2,75.7,1.8,8.3,0.0,74.6,30.62,55,Fog,State Road,6,Friday,9,PA,0,1,1,1,0
2,93.5,23.2,8.1,0.07,73.8,29.77,25,Heavy Rain,Interstate,9,Thursday,8,IL,0,0,0,0,0
3,55.8,24.5,10.0,0.0,12.5,31.0,65,Clear,State Road,18,Friday,10,NY,0,1,0,0,1
1,70.6,5.3,8.4,0.23,53.1,30.12,25,Rain,Highway,19,Wednesday,4,CA,1,0,0,0,0
1,70.1,1.5,6.6,0.07,77.0,29.82,55,Rain,State Road,6,Thursday,2,OH,0,0,0,0,0
3,91.1,4.4,7.7,0.0,100.0,29.74,65,Clear,State Road,22,Sunday,1,GA,0,1,0,0,0
2,46.9,16.8,8.5,0.0,35.2,29.87,35,Clear,Highway,9,Tuesday,8,OH,0,1,0,1,0
4,55.6,0.6,0.1,0.0,81.4,29.17,65,Cloudy,State Road,16,Tuesday,7,TX,1,0,0,1,0
1,53.2,1.1,9.5,0.01,46.8,30.39,35,Rain,Rural Road,17,Monday,5,NC,1,1,0,1,0
1,61.5,18.1,10.0,0.11,80.8,30.12,35,Rain,Rural Road,18,Wednesday,5,MI,0,1,0,0,0
2,105.0,4.3,7.9,0.0,39.2,29.77,25,Cloudy,Highway,21,Saturday,7,NC,0,1,0,0,0
3,60.6,0.7,6.7,0.01,55.4,29.84,45,Heavy Rain,Highway,9,Tuesday,9,NC,0,0,0,0,0
4,42.9,1.2,9.2,0.94,67.7,30.3,70,Heavy Rain,Highway,19,Saturday,4,MI,0,0,1,1,0
2,36.9,17.1,10.0,0.15,79.1,30.91,65,Rain,City Street,6,Thursday,6,FL,0,0,1,0,0
4,85.1,5.4,9.4,0.04,71.4,30.67,55,Heavy Rain,State Road,17,Tuesday,11,OH,1,0,0,0,1
1,42.8,1.4,8.6,0.0,51.4,29.99,65,Clear,Rural Road,17,Monday,3,NC,0,0,0,0,0
3,73.3,18.0,6.8,0.0,50.0,29.49,65,Fog,City Street,16,Friday,1,MI,0,1,1,0,0
2,46.4,14.9,4.8,1.94,95.6,29.13,55,Rain,Highway,8,Tuesday,9,MI,1,0,1,0,0
2,34.7,0.2,8.1,0.0,65.5,29.96,45,Snow,City Street,20,Sunday,7,OH,0,0,0,0,0
3,72.1,7.0,8.1,0.0,50.5,29.51,70,Cloudy,Highway,7,Saturday,12,IL,0,0,0,0,1
2,47.4,2.2,2.2,0.0,70.8,29.98,45,Clear,Highway,4,Saturday,4,FL,1,0,0,0,0
1,68.5,6.1,5.8,0.0,72.5,30.05,35,Cloudy,Highway,17,Monday,5,IL,0,0,0,0,0
1,70.0,2.6,10.0,0.0,32.9,30.26,55,Cloudy,Highway,12,Tuesday,10,CA,1,0,0,0,1
1,70.9,3.0,7.2,0.6,69.7,29.31,25,Rain,City Street,19,Wednesday,12,IL,0,0,0,1,0
1,54.6,7.4,0.6,0.0,29.9,29.46,35,Cloudy,City Street,11,Tuesday,2,PA,0,0,0,0,1
4,73.7,6.2,10.0,0.0,47.1,29.74,65,Snow,Highway,7,Wednesday,11,NY,0,0,0,0,0
1,41.5,4.0,5.3,0.27,40.3,30.03,45,Rain,Interstate,19,Monday,2,TX,0,1,0,0,0
3,10.9,0.9,6.6,0.46,57.4,30.0,55,Rain,State Road,14,Monday,7,PA,0,1,1,0,0
1,74.1,27.9,10.0,0.0,51.3,31.19,55,Clear,Highway,7,Wednesday,5,CA,1,1,0,0,0
3,63.3,1.5,5.8,0.0,56.0,28.77,55,Windy,Highway,17,Sunday,9,GA,0,0,0,0,0
3,47.8,8.0,2.1,0.0,22.1,30.46,35,Snow,City Street,13,Saturday,12,PA,0,1,0,0,0
4,30.6,0.7,8.7,0.03,58.5,30.43,70,Heavy Rain,Interstate,15,Thursday,5,GA,0,1,0,0,0
3,19.3,9.3,10.0,0.0,38.0,29.44,65,Clear,City Street,12,Friday,1,TX,1,1,1,1,0
3,61.0,0.8,6.6,0.0,100.0,29.66,65,Cloudy,Interstate,19,Wednesday,9,NC,1,0,1,0,1
2,93.0,2.1,7.6,0.0,52.0,30.78,65,Clear,State Road,19,Monday,11,NY,0,0,1,0,0
2,57.2,8.3,4.5,0.0,54.8,29.59,65,Cloudy,State Road,17,Monday,7,OH,0,0,0,0,0
1,52.8,2.7,5.0,0.0,73.9,29.6,35,Clear,City Street,6,Wednesday,11,OH,0,0,0,0,0
1,59.5,6.1,7.0,0.0,86.4,29.96,45,Cloudy,City Street,19,Thursday,11,FL,1,0,1,1,1
1,103.6,1.1,9.9,0.51,36.4,30.16,45,Rain,State Road,16,Wednesday,6,NC,1,0,0,0,0
2,75.0,1.8,8.3,0.0,71.5,30.4,65,Cloudy,Rural Road,17,Thursday,7,NY,0,1,1,1,0
1,41.3,10.6,10.0,0.0,79.3,30.42,65,Cloudy,Highway,10,Thursday,12,FL,0,1,1,0,0
3,60.6,0.3,10.0,0.0,63.7,30.29,55,Fog,State Road,20,Friday,10,GA,0,0,0,0,0
1,66.6,0.9,10.0,0.0,63.3,28.95,45,Clear,City Street,17,Saturday,12,PA,0,1,1,0,0
4,38.9,1.9,3.2,0.32,49.8,29.88,70,Heavy Rain,City Street,6,Saturday,1,GA,0,1,1,1,1
1,75.2,0.2,7.1,0.0,53.6,30.23,55,Clear,Highway,11,Tuesday,5,FL,1,1,1,1,0
1,43.6,0.8,10.0,0.0,57.8,30.24,65,Clear,State Road,20,Friday,3,CA,0,1,1,0,1
4,29.8,2.6,7.6,0.0,51.5,29.55,70,Clear,State Road,3,Sunday,2,PA,1,0,0,0,1
4,61.5,0.8,3.1,0.23,77.8,29.39,45,Heavy Rain,City Street,22,Thursday,1,FL,0,1,0,1,0
2,58.4,16.1,6.3,0.0,42.6,29.35,45,Cloudy,City Street,16,Friday,12,PA,0,1,1,0,0
3,60.0,0.5,1.2,0.0,77.1,30.13,45,Fog,City Street,16,Saturday,3,NY,0,1,1,1,1
1,44.7,15.8,7.2,0.0,86.6,30.4,25,Cloudy,State Road,8,Monday,6,MI,1,0,1,0,0
2,47.5,13.8,5.9,0.0,67.4,29.97,45,Clear,Interstate,8,Tuesday,2,FL,1,1,0,1,1
2,82.6,0.8,6.9,0.34,24.2,29.37,55,Rain,Rural Road,21,Sunday,5,OH,0,0,1,0,0
1,68.8,0.2,10.0,0.0,72.2,29.99,35,Clear,Highway,9,Sunday,9,NC,0,1,0,0,0
3,40.9,0.4,4.0,0.04,47.1,29.42,35,Heavy Rain,Highway,18,Tuesday,5,FL,1,0,0,0,1
2,21.0,7.1,5.8,0.0,49.4,29.53,45,Clear,State Road,11,Monday,1,FL,1,1,0,0,0
1,41.7,8.9,4.6,0.0,67.2,29.72,35,Clear,State Road,6,Saturday,6,NC,1,0,0,0,0
4,63.1,7.8,10.0,0.01,82.1,29.5,55,Heavy Rain,Rural Road,0,Tuesday,7,PA,1,0,0,0,0
3,47.4,6.2,10.0,0.27,26.8,29.33,55,Thunderstorm,City Street,14,Friday,1,NC,0,0,0,0,0
1,45.8,1.5,9.1,0.0,61.2,30.67,55,Cloudy,Rural Road,22,Monday,4,NC,1,0,0,1,0
3,48.2,14.7,8.9,0.0,99.8,28.96,45,Snow,Highway,10,Wednesday,7,MI,0,1,0,0,1
3,58.5,3.2,4.4,0.0,38.0,29.6,70,Clear,City Street,10,Thursday,1,FL,0,1,0,0,0
3,75.7,34.3,8.6,0.0,56.0,29.79,35,Snow,Highway,10,Wednesday,4,FL,0,1,0,0,0
1,60.0,3.9,4.6,0.31,47.7,30.51,25,Rain,Highway,13,Friday,7,GA,0,1,0,0,0
1,61.2,2.4,8.1,0.0,74.1,30.05,35,Clear,City Street,12,Saturday,2,GA,0,0,0,0,1
3,55.5,18.0,7.0,0.0,35.0,29.76,65,Clear,Highway,20,Thursday,2,OH,1,1,0,0,0
2,50.0,6.7,6.2,0.0,28.6,29.53,65,Clear,City Street,13,Thursday,12,MI,0,0,0,0,0
1,77.9,10.2,8.1,0.0,76.6,30.47,65,Cloudy,City Street,13,Thursday,8,MI,0,0,0,0,0
1,74.8,4.2,10.0,0.0,64.8,29.5,45,Clear,Rural Road,6,Sunday,8,PA,0,0,1,0,0
3,100.9,17.4,10.0,0.09,36.3,30.01,70,Rain,Highway,23,Monday,2,NC,0,1,1,0,0
2,72.2,20.0,9.7,0.0,58.6,29.82,70,Windy,City Street,8,Monday,8,NY,1,0,0,0,1
2,50.0,4.6,10.0,0.0,34.4,30.14,65,Clear,Interstate,5,Wednesday,1,OH,0,0,1,0,0
1,41.9,2.2,8.6,0.0,78.4,30.69,65,Cloudy,Rural Road,16,Saturday,5,OH,0,0,0,0,0
1,79.1,8.3,10.0,0.0,65.6,30.25,65,Cloudy,City Street,15,Sunday,7,MI,0,0,0,0,0
4,43.7,24.7,9.3,0.0,45.7,29.84,65,Fog,City Street,11,Sunday,10,IL,0,0,0,0,0
2,76.2,7.8,8.7,0.0,48.4,30.74,75,Cloudy,State Road,11,Tuesday,8,TX,0,1,1,1,0
2,44.8,24.7,7.5,0.0,50.8,30.69,55,Cloudy,City Street,18,Wednesday,7,FL,1,0,1,0,0
1,67.0,3.4,8.9,0.0,38.5,30.47,35,Cloudy,City Street,7,Friday,1,OH,0,0,0,1,1
1,38.8,19.7,9.3,0.0,86.8,30.04,35,Clear,City Street,19,Saturday,10,IL,1,1,0,0,0
1,75.6,1.0,3.7,0.0,83.3,29.51,45,Clear,City Street,16,Friday,3,MI,1,1,1,1,0
1,35.3,3.6,10.0,0.0,52.0,28.72,65,Cloudy,State Road,11,Sunday,2,NY,1,0,1,0,0
1,65.5,5.5,3.5,0.0,53.7,30.01,35,Clear,Highway,12,Tuesday,3,IL,0,0,0,1,0
1,56.0,8.5,10.0,0.0,37.5,30.29,35,Cloudy,City Street,8,Thursday,1,CA,0,0,0,0,1
1,62.0,2.8,9.8,0.0,56.8,29.23,25,Clear,Highway,17,Thursday,9,NC,1,0,1,0,0
1,52.1,20.6,10.0,0.0,69.8,30.11,35,Cloudy,State Road,13,Saturday,4,PA,0,1,0,0,0
1,51.6,18.7,5.4,0.0,83.6,29.68,35,Clear,Highway,9,Monday,4,OH,0,0,1,0,0
4,63.1,12.8,5.0,0.3,42.1,30.16,55,Thunderstorm,State Road,15,Thursday,1,NY,0,0,1,0,0
3,40.0,1.0,10.0,0.0,26.3,29.59,45,Fog,Rural Road,23,Friday,7,MI,1,0,0,0,0
1,39.8,0.7,4.8,0.0,39.9,29.54,25,Clear,City Street,12,Monday,5,MI,0,1,0,0,0
2,52.8,5.5,4.5,0.0,71.1,29.87,35,Clear,Highway,21,Friday,12,TX,0,1,1,1,0
1,52.1,11.6,8.6,0.29,59.1,29.31,55,Rain,State Road,10,Friday,11,GA,0,1,0,0,0
1,39.9,1.1,7.9,0.0,79.8,30.38,35,Clear,Highway,4,Tuesday,2,IL,1,0,0,0,0
3,78.5,8.2,8.5,0.0,60.8,29.91,65,Cloudy,State Road,7,Sunday,12,TX,0,1,0,0,0
1,53.3,6.0,9.6,0.0,92.3,29.33,25,Clear,State Road,11,Saturday,7,PA,0,0,0,0,0
3,55.5,10.4,9.6,0.0,28.3,29.59,35,Fog,Interstate,7,Monday,3,GA,0,1,0,1,0
4,33.4,4.6,7.8,0.0,10.2,30.2,70,Snow,Highway,0,Tuesday,9,CA,1,0,0,0,0
2,101.4,9.5,8.1,0.0,87.1,29.75,55,Cloudy,City Street,21,Wednesday,9,CA,0,0,0,0,1
3,105.0,1.4,7.8,0.0,44.1,30.25,75,Cloudy,Rural Road,19,Thursday,5,NC,1,1,0,0,1
3,44.4,1.9,8.1,0.27,62.8,29.4,35,Thunderstorm,Interstate,17,Thursday,5,PA,0,1,0,0,1
3,84.5,18.7,3.8,0.04,62.7,29.76,25,Thunderstorm,Highway,7,Monday,2,GA,0,0,0,0,0
3,58.2,3.2,10.0,0.08,66.5,29.86,25,Thunderstorm,City Street,6,Monday,9,IL,1,0,0,0,0
4,92.1,33.9,10.0,0.0,50.5,31.01,70,Clear,Highway,4,Sunday,3,MI,0,0,0,1,0
1,66.7,0.4,9.9,0.0,41.0,29.54,55,Clear,State Road,17,Friday,11,GA,0,1,0,1,0
1,62.0,5.5,9.7,0.9,39.4,30.21,45,Rain,Highway,21,Monday,3,IL,0,1,0,0,0
3,10.0,3.1,5.0,0.0,72.1,30.14,45,Cloudy,Rural Road,12,Saturday,2,OH,0,0,0,0,0
4,42.4,44.1,3.8,0.0,75.4,30.77,65,Clear,Highway,6,Tuesday,2,PA,0,0,0,0,0
2,60.4,36.9,10.0,0.0,55.0,30.58,55,Clear,City Street,13,Wednesday,1,NC,0,0,0,0,0
3,64.0,2.1,8.1,0.0,48.1,29.67,45,Fog,City Street,10,Friday,4,NY,0,0,0,0,0
3,35.7,2.5,8.5,0.0,71.4,29.38,65,Snow,Interstate,10,Friday,10,NC,1,0,0,0,0
1,45.4,11.1,8.6,0.0,30.4,29.19,45,Cloudy,City Street,15,Thursday,8,CA,1,1,1,1,0
4,71.1,17.6,8.8,0.0,99.0,30.02,55,Fog,Highway,17,Monday,8,FL,0,0,0,0,0
2,32.3,8.7,9.9,0.0,69.0,30.41,70,Cloudy,Highway,6,Tuesday,10,NY,0,1,0,0,0
4,62.7,16.0,7.7,0.0,56.8,30.47,35,Snow,Highway,2,Thursday,2,TX,0,1,0,0,0
1,84.8,0.5,2.3,0.0,76.6,29.77,45,Cloudy,City Street,23,Sunday,10,NC,1,0,0,0,0
1,67.7,8.2,10.0,0.0,72.6,29.92,25,Clear,City Street,8,Wednesday,10,OH,0,1,0,1,1
1,66.7,9.6,9.7,0.0,64.7,30.61,25,Cloudy,City Street,4,Saturday,2,PA,0,0,0,0,0
3,19.6,1.7,4.1,0.0,22.2,29.52,75,Cloudy,Highway,7,Monday,10,CA,1,1,0,0,0
3,43.6,12.0,4.5,0.0,68.2,28.66,55,Cloudy,City Street,2,Wednesday,5,NC,1,1,0,0,1
3,101.1,23.1,10.0,0.0,89.1,30.48,75,Clear,City Street,11,Tuesday,10,FL,0,1,1,0,0
3,48.0,18.3,10.0,0.0,48.9,29.32,70,Windy,Interstate,18,Saturday,1,CA,0,0,0,0,0
3,85.3,2.2,0.1,0.0,79.2,29.75,75,Clear,City Street,10,Tuesday,6,MI,0,0,0,1,0
1,47.8,3.1,9.3,0.0,77.0,30.13,70,Clear,State Road,12,Saturday,5,FL,1,0,0,0,0
2,54.4,5.5,7.3,0.0,65.9,29.67,70,Cloudy,State Road,16,Thursday,2,CA,1,1,0,0,0
3,70.3,1.4,8.2,0.0,63.4,30.44,65,Cloudy,Highway,13,Saturday,10,GA,1,0,0,1,0
3,62.0,24.6,8.4,0.0,71.2,31.24,65,Cloudy,City Street,19,Wednesday,12,GA,0,0,0,0,1
4,67.6,1.4,5.7,0.2,68.3,29.5,70,Heavy Rain,City Street,19,Wednesday,11,MI,0,0,1,0,0
3,43.6,11.5,10.0,0.0,97.8,29.97,75,Cloudy,Highway,0,Monday,1,IL,0,1,0,0,0
3,37.3,3.3,5.9,0.16,79.3,29.9,70,Rain,Highway,18,Friday,3,TX,0,1,0,1,0
1,42.3,6.8,10.0,0.06,74.1,30.06,55,Rain,Highway,12,Monday,11,GA,0,1,0,0,0
3,49.4,0.4,10.0,0.0,81.1,29.6,70,Clear,Interstate,23,Friday,4,NY,0,0,1,0,0
1,55.4,1.8,5.4,0.0,74.2,29.57,55,Cloudy,Highway,13,Monday,8,MI,1,1,1,0,0
2,80.7,4.7,5.5,0.0,18.4,29.59,55,Fog,State Road,23,Monday,4,IL,1,0,1,0,0
2,61.7,9.0,8.3,0.0,57.7,29.67,65,Clear,Highway,17,Sunday,8,IL,0,0,0,1,1
1,69.7,12.0,10.0,0.0,47.6,29.68,65,Cloudy,State Road,8,Friday,3,GA,1,0,0,0,0
4,62.8,0.2,6.2,0.0,66.6,28.65,65,Fog,City Street,14,Monday,10,GA,0,1,1,0,0
1,37.7,1.3,6.8,0.0,48.9,29.94,65,Cloudy,Rural Road,23,Wednesday,7,NY,1,1,0,0,0
1,60.3,10.5,9.0,0.0,71.8,29.75,45,Cloudy,Highway,19,Monday,9,NY,0,1,0,0,0
3,62.6,13.4,10.0,0.0,51.6,29.54,55,Windy,City Street,5,Thursday,8,PA,0,0,1,0,0
1,75.2,2.2,9.6,0.0,94.0,29.95,45,Clear,State Road,17,Sunday,10,TX,1,0,1,0,0
2,38.6,2.1,8.1,0.0,93.0,29.9,55,Clear,Interstate,10,Wednesday,11,CA,0,0,0,0,0
4,19.2,0.7,7.1,0.0,31.1,29.7,75,Snow,Highway,0,Friday,10,IL,1,1,1,1,0
3,63.5,1.3,9.0,0.0,66.5,29.9,65,Snow,Highway,11,Monday,12,FL,0,1,0,0,1
2,67.1,0.1,0.1,0.0,50.8,29.61,45,Cloudy,City Street,8,Wednesday,9,CA,0,1,0,1,1
2,56.4,7.1,10.0,0.0,65.0,29.32,55,Cloudy,Highway,18,Tuesday,6,MI,0,1,0,0,0
3,60.6,18.7,7.4,0.0,71.7,30.88,45,Snow,Highway,10,Tuesday,2,NC,1,0,0,1,0
1,77.6,1.3,8.5,0.04,34.4,29.65,35,Rain,City Street,19,Tuesday,9,PA,0,0,0,0,0
2,50.8,11.1,10.0,0.0,40.5,30.03,45,Clear,City Street,0,Saturday,7,FL,1,1,1,0,0
1,54.4,6.8,5.8,0.0,43.0,31.2,35,Clear,State Road,9,Thursday,11,CA,0,0,0,0,1
2,61.6,22.5,10.0,0.0,49.0,29.69,55,Cloudy,City Street,8,Friday,4,NY,0,0,0,0,0
2,35.6,12.8,10.0,0.0,49.6,30.13,45,Snow,City Street,8,Wednesday,2,IL,0,1,1,0,0
4,57.0,15.3,9.3,0.0,75.9,31.06,35,Fog,City Street,4,Wednesday,3,CA,0,0,0,0,0
4,58.7,8.2,9.9,0.29,64.4,29.08,65,Thunderstorm,City Street,7,Saturday,10,NY,1,0,0,0,0
4,92.7,13.3,5.5,0.0,42.6,30.57,65,Fog,City Street,14,Friday,5,NC,0,0,1,0,0
2,54.0,3.5,3.1,0.0,53.6,30.01,70,Cloudy,Highway,9,Thursday,4,NY,0,1,0,0,1
4,64.0,1.9,4.5,0.0,12.6,29.65,65,Cloudy,Highway,11,Saturday,1,PA,1,0,0,0,1
3,78.4,19.5,10.0,0.05,100.0,29.92,35,Heavy Rain,State Road,10,Monday,11,CA,0,1,0,0,0
